frame,cen_arrow,obj_arrow,speed
1460.0,[ 58.12382 -81.37335],[-19.94637418 -97.99052075],197.2362928390503
1461.0,[ 60.97107 -79.2624 ],[-14.43068931 -98.95329811],184.0454728603363
1462.0,[ 60.97107 -79.2624 ],[-14.43068931 -98.95329811],170.85465288162231
1463.0,[ 65.49306 -75.56891],[ -9.19652999 -99.57622124],168.65347909927368
1464.0,[ 65.49306 -75.56891],[ -9.19652999 -99.57622124],166.45230531692505
1465.0,[ 68.394104 -72.95373 ],[59.74813225 80.18828276],162.17255687713623
1466.0,[ 68.394104 -72.95373 ],[59.74813225 80.18828276],157.8928084373474
1467.0,[ 70.71068 -70.71068],[55.98574113 82.85889687],152.42942690849304
1468.0,[ 70.71068 -70.71068],[55.98574113 82.85889687],146.96604537963867
1469.0,[ 75.25767  -65.850464],[52.79341211 84.92853253],142.99017190933228
1470.0,[ 75.25767  -65.850464],[52.79341211 84.92853253],139.01429843902588
1471.0,[ 77.39572  -63.323784],[47.50283257 87.9970505 ],138.31069922447205
1472.0,[ 77.39572  -63.323784],[47.50283257 87.9970505 ],137.6071000099182
1473.0,[ 80.87361  -58.817165],[45.64737133 88.97368988],137.16874980926514
1474.0,[ 80.87361  -58.817165],[45.64737133 88.97368988],136.73039960861206
1475.0,[ 83.20504 -55.47   ],[41.2629449  91.08989723],137.2503147125244
1476.0,[ 83.20504 -55.47   ],[41.2629449  91.08989723],137.77022981643677
1477.0,[ 84.79983 -52.99991],[38.35036353 92.35393666],136.9171142578125
1478.0,[ 84.79983 -52.99991],[38.35036353 92.35393666],136.06399869918823
1479.0,[ 86.8243   -49.613907],[33.03504247 94.38583564],127.9324300289154
1480.0,[ 86.8243   -49.613907],[33.03504247 94.38583564],119.80086135864258
1481.0,[ 89.442726 -44.721348],[29.96215622 95.40581321],126.51869201660156
1482.0,[ 89.442726 -44.721348],[29.96215622 95.40581321],133.23652267456055
1483.0,[ 89.442726 -44.721344],[27.76935852 96.06697001],116.1588306427002
1484.0,[ 89.442726 -44.721344],[27.76935852 96.06697001],99.08113861083984
1485.0,[ 90.795944 -41.90581 ],[25.52546962 96.68738491],96.21537780761719
1486.0,[ 90.795944 -41.90581 ],[25.52546962 96.68738491],93.34961700439453
1487.0,[ 92.30769 -38.46154],[21.69304578 97.61870602],95.81335616111755
1488.0,[ 92.30769 -38.46154],[21.69304578 97.61870602],98.27709531784058
1489.0,[ 93.20047  -36.244617],[18.568978   98.26084193],93.6117217540741
1490.0,[ 93.20047  -36.244617],[18.568978   98.26084193],88.94634819030762
1491.0,[ 93.63292  -35.112347],[16.43989873 98.63939238],75.93497157096863
1492.0,[ 93.63292  -35.112347],[16.43989873 98.63939238],62.92359495162964
1493.0,[ 94.86833  -31.622776],[13.37091312 99.10206195],74.02899312973022
1494.0,[ 94.86833  -31.622776],[13.37091312 99.10206195],85.13439130783081
1495.0,[ 95.5779   -29.408592],[10.95724672 99.39788098],82.73815655708313
1496.0,[ 95.5779   -29.408592],[10.95724672 99.39788098],80.34192180633545
1497.0,[ 96.1524   -27.472118],[ 9.26233689 99.5701216 ],75.11730122566223
1498.0,[ 96.1524   -27.472118],[ 9.26233689 99.5701216 ],69.89268064498901
1499.0,[ 96.70746  -25.449324],[ 7.72875075 99.70088471],69.01557540893555
1500.0,[ 96.70746  -25.449324],[ 7.72875075 99.70088471],68.13847017288208
1501.0,[ 97.439125 -22.48596 ],[ 5.21676745 99.86383398],73.65939903259277
1502.0,[ 97.439125 -22.48596 ],[ 5.21676745 99.86383398],79.18032789230347
1503.0,[ 97.618706 -21.693047],[ 3.05201268 99.95341524],70.51390331983566
1504.0,[ 97.618706 -21.693047],[ 3.05201268 99.95341524],61.84747874736786
1505.0,[ 98.05807  -19.611612],[ 1.52653966 99.9883477 ],61.254071831703186
1506.0,[ 98.05807  -19.611612],[ 1.52653966 99.9883477 ],60.66066491603851
1507.0,[ 98.38699 -17.88855],[-1.52653966 99.9883477 ],59.86351275444031
1508.0,[ 98.38699 -17.88855],[-1.52653966 99.9883477 ],59.0663605928421
1509.0,[ 98.63939 -16.43991],[-3.90327317 99.92379326],57.18504202365875
1510.0,[ 98.63939 -16.43991],[-3.90327317 99.92379326],55.3037234544754
1511.0,[ 99.22778  -12.403471],[-4.64613994 99.89200861],58.383962988853455
1512.0,[ 99.22778  -12.403471],[-4.64613994 99.89200861],61.464202523231506
1513.0,[ 99.38838 -11.04314],[-6.95982628 99.75751008],63.134550869464874
1514.0,[ 99.38838 -11.04314],[-6.95982628 99.75751008],64.80489921569824
1515.0,[99.58932  -9.053578],[-8.4962986  99.63841082],64.42204749584198
1516.0,[99.58932  -9.053578],[-8.4962986  99.63841082],64.03919577598572
1517.0,[99.74587  -7.124701],[-10.3150523   99.46657577],64.5823255777359
1518.0,[99.74587  -7.124701],[-10.3150523   99.46657577],65.12545537948608
1519.0,[99.82744  -5.872186],[-12.86918979  99.1684625 ],64.47957336902618
1520.0,[99.82744  -5.872186],[-12.86918979  99.1684625 ],63.833691358566284
1521.0,[99.87523   -4.9937625],[-13.81960319  99.04048954],54.23556071519852
1522.0,[99.87523   -4.9937625],[-13.81960319  99.04048954],44.63743007183075
1523.0,[100.  -0.],[-17.20010235  98.50967708],55.51405906677246
1524.0,[100.  -0.],[-17.20010235  98.50967708],66.39068806171417
1525.0,[100.  -0.],[-18.71121079  98.23385664],60.39163899421692
1526.0,[100.  -0.],[-18.71121079  98.23385664],54.392589926719666
1527.0,[100.  -0.],[-21.44072948  97.67443432],48.58692920207977
1528.0,[100.  -0.],[-21.44072948  97.67443432],42.78126847743988
1529.0,[99.80525   6.237835],[-23.33729525  97.2387302 ],57.73838782310486
1530.0,[99.80525   6.237835],[-23.33729525  97.2387302 ],72.69550716876984
1531.0,[99.705444   7.6696506],[-24.2535625   97.01425001],74.36220914125443
1532.0,[99.705444   7.6696506],[-24.2535625   97.01425001],76.02891111373901
1533.0,[99.50372   9.950377],[-26.87989678  96.31963013],67.91183924674988
1534.0,[99.50372   9.950377],[-26.87989678  96.31963013],59.79476737976074
1535.0,[98.99495 14.14214],[-31.17704179  95.01574641],72.46234560012817
1536.0,[98.99495 14.14214],[-31.17704179  95.01574641],85.1299238204956
1537.0,[98.77629  15.596257],[-34.35815313  93.91228521],89.54131865501404
1538.0,[98.77629  15.596257],[-34.35815313  93.91228521],93.95271348953247
1539.0,[98.05806  19.611616],[-36.87401693  92.95325102],87.46735668182373
1540.0,[98.05806  19.611616],[-36.87401693  92.95325102],80.98199987411499
1541.0,[97.01425 24.25355],[-39.39192986  91.914503  ],90.94966149330139
1542.0,[97.01425 24.25355],[-39.39192986  91.914503  ],100.9173231124878
1543.0,[96.47638  26.311735],[-42.54244936  90.49939228],100.43035340309143
1544.0,[96.47638  26.311735],[-42.54244936  90.49939228],99.94338369369507
1545.0,[95.577896 29.408592],[-46.25660067  88.65848462],96.9494891166687
1546.0,[95.577896 29.408592],[-46.25660067  88.65848462],93.95559453964233
1547.0,[93.63292  35.112347],[-49.02612396  87.15755371],107.62296509742737
1548.0,[93.63292  35.112347],[-49.02612396  87.15755371],121.2903356552124
1549.0,[92.84767 37.13907],[-52.0193234   85.40485931],115.57364773750305
1550.0,[92.84767 37.13907],[-52.0193234   85.40485931],109.8569598197937
1551.0,[91.192154 41.03646 ],[-55.98574113  82.85889687],108.2867202758789
1552.0,[91.192154 41.03646 ],[-55.98574113  82.85889687],106.71648073196411
1553.0,[88.49182  46.574646],[-60.  80.],118.81886672973633
1554.0,[88.49182  46.574646],[-60.  80.],130.92125272750854
1555.0,[86.82432  49.613895],[-63.49025349  77.25922412],131.6474940776825
1556.0,[86.82432  49.613895],[-63.49025349  77.25922412],132.37373542785645
1557.0,[84.36615 53.68755],[-66.7691716   74.44378902],128.56855487823486
1558.0,[84.36615 53.68755],[-66.7691716   74.44378902],124.76337432861328
1559.0,[81.373344 58.12382 ],[-68.36855573  72.97767184],134.29697012901306
1560.0,[81.373344 58.12382 ],[-68.36855573  72.97767184],143.83056592941284
1561.0,[78.93523 61.39406],[-74.13508754  67.11176346],143.36450386047363
1562.0,[78.93523 61.39406],[-74.13508754  67.11176346],142.89844179153442
1563.0,[75.25767  65.850464],[-78.68534174  61.71399352],141.74779987335205
1564.0,[75.25767  65.850464],[-78.68534174  61.71399352],140.59715795516968
1565.0,[70.71068 70.71068],[-81.73991221  57.60717622],150.16398453712463
1566.0,[70.71068 70.71068],[-81.73991221  57.60717622],159.7308111190796
1567.0,[65.850464 75.25767 ],[-84.67329956  53.20180769],165.42397785186768
1568.0,[65.850464 75.25767 ],[-84.67329956  53.20180769],171.11714458465576
1569.0,[63.32379 77.39572],[-88.25531116  47.02127234],164.99262928962708
1570.0,[63.32379 77.39572],[-88.25531116  47.02127234],158.8681139945984
1571.0,[56.920994 82.21922 ],[-91.19215052  41.03646773],170.67995595932007
1572.0,[56.920994 82.21922 ],[-91.19215052  41.03646773],182.49179792404175
1573.0,[52.99989 84.79983],[-93.31483326  35.94915707],179.2404341697693
1574.0,[52.99989 84.79983],[-93.31483326  35.94915707],175.98907041549683
1575.0,[44.721348 89.442726],[-95.46157673  29.78401194],184.49716472625732
1576.0,[44.721348 89.442726],[-95.46157673  29.78401194],193.00525903701782
1577.0,[41.03647  91.192154],[-97.10423902  23.89072547],185.2757248878479
1578.0,[41.03647  91.192154],[-97.10423902  23.89072547],177.54619073867798
1579.0,[31.622787 94.868324],[-98.66030796  16.31390919],197.93458914756775
1580.0,[31.622787 94.868324],[-98.66030796  16.31390919],218.32298755645752
1581.0,[27.472118 96.15239 ],[-99.5701216    9.26233689],207.30817365646362
1582.0,[27.472118 96.15239 ],[-99.5701216    9.26233689],196.29335975646973
1583.0,[19.611607 98.05807 ],[-99.99699551   0.77517051],206.47570896148682
1584.0,[19.611607 98.05807 ],[-99.99699551   0.77517051],216.6580581665039
1585.0,[12.40347 99.22779],[-99.94212898  -3.40159596],210.09050273895264
1586.0,[12.40347 99.22779],[-99.94212898  -3.40159596],203.52294731140137
1587.0,[ -0. 100.],[-99.376493   -11.14955775],228.56818342208862
1588.0,[ -0. 100.],[-99.376493   -11.14955775],253.61341953277588
1589.0,[ -0. 100.],[-98.19833997 -18.89672003],223.29536247253418
1590.0,[ -0. 100.],[-98.19833997 -18.89672003],192.97730541229248
1591.0,[-12.403473  99.22779 ],[-96.37492147 -26.68097658],217.22551202774048
1592.0,[-12.403473  99.22779 ],[-96.37492147 -26.68097658],241.47371864318848
1593.0,[-19.611607  98.05807 ],[-93.9084751  -34.36856563],239.1163501739502
1594.0,[-19.611607  98.05807 ],[-93.9084751  -34.36856563],236.7589817047119
1595.0,[-27.47211  96.15239],[-90.63478745 -42.25322832],239.1163215637207
1596.0,[-27.47211  96.15239],[-90.63478745 -42.25322832],241.4736614227295
1597.0,[-37.139065  92.84767 ],[-86.7446774  -49.75299933],234.8398675918579
1598.0,[-37.139065  92.84767 ],[-86.7446774  -49.75299933],228.20607376098633
1599.0,[-44.72136  89.44272],[-82.17269716 -56.98813772],253.1412706375122
1600.0,[-44.72136  89.44272],[-82.17269716 -56.98813772],278.0764675140381
1601.0,[-53.687542  84.36616 ],[-76.78253057 -64.06592698],271.7047634124756
1602.0,[-53.687542  84.36616 ],[-76.78253057 -64.06592698],265.3330593109131
1603.0,[-60.97108  79.26239],[-70.79126001 -70.63000429],270.10695934295654
1604.0,[-60.97108  79.26239],[-70.79126001 -70.63000429],274.880859375
1605.0,[-66.89648   74.329414],[-64.05017262 -76.79567297],273.74631929397583
1606.0,[-66.89648   74.329414],[-64.05017262 -76.79567297],272.61177921295166
1607.0,[-73.71542  67.57245],[-56.68695411 -82.38075767],270.76227951049805
1608.0,[-73.71542  67.57245],[-56.68695411 -82.38075767],268.91277980804443
1609.0,[-80.        59.999996],[-48.79657287 -87.28627886],273.49946308135986
1610.0,[-80.        59.999996],[-48.79657287 -87.28627886],278.0861463546753
1611.0,[-85.74929   51.449577],[-40.22532655 -91.55284323],278.08616065979004
1612.0,[-85.74929   51.449577],[-40.22532655 -91.55284323],278.0861749649048
1613.0,[-89.44272  44.72135],[-31.23608843 -94.9963514 ],274.4309320449829
1614.0,[-89.44272  44.72135],[-31.23608843 -94.9963514 ],270.77568912506104
1615.0,[-93.97934  34.17431],[-22.23872108 -97.4958424 ],282.0896029472351
1616.0,[-93.97934  34.17431],[-22.23872108 -97.4958424 ],293.4035167694092
1617.0,[-97.01425   24.253553],[-12.54199225 -99.21037461],295.728120803833
1618.0,[-97.01425   24.253553],[-12.54199225 -99.21037461],298.05272483825684
1619.0,[-98.7763    15.596258],[ -3.2241294  -99.94801143],295.03522396087646
1620.0,[-98.7763    15.596258],[ -3.2241294  -99.94801143],292.0177230834961
1621.0,[-99.74587     7.1247034],[  6.91886364 -99.76035949],286.6875228881836
1622.0,[-99.74587     7.1247034],[  6.91886364 -99.76035949],281.3573226928711
1623.0,[-100.    0.],[ 16.20567883 -98.67814334],279.7190852165222
1624.0,[-100.    0.],[ 16.20567883 -98.67814334],278.08084774017334
1625.0,[-98.99495  -14.142129],[ 26.33908543 -96.46892027],270.70760409037274
1626.0,[-98.99495  -14.142129],[ 26.33908543 -96.46892027],261.49104952812195
1627.0,[-97.78024  -20.952919],[99.74221446  7.17569888],248.529834151268
1628.0,[-97.78024  -20.952919],[99.74221446  7.17569888],235.56861877441406
1629.0,[-94.86833  -31.622776],[98.71351476 15.98880873],243.91339302062988
1630.0,[-94.86833  -31.622776],[98.71351476 15.98880873],252.2581672668457
1631.0,[-90.79594 -41.90582],[96.61124255 25.81216404],261.75775051116943
1632.0,[-90.79594 -41.90582],[96.61124255 25.81216404],271.25733375549316
1633.0,[-86.82432 -49.61389],[93.93573198 34.29399739],277.03936636447906
1634.0,[-86.82432 -49.61389],[93.93573198 34.29399739],282.82139897346497
1635.0,[-82.530716 -56.468403],[91.99232646 39.20984407],278.35754076639813
1636.0,[-82.530716 -56.468403],[91.99232646 39.20984407],274.78645420074463
1637.0,[-76.82213 -64.01843],[87.23777435 48.88323563],282.4274067878723
1638.0,[-76.82213 -64.01843],[87.23777435 48.88323563],290.068359375
1639.0,[-70.71068 -70.71068],[82.73497999 56.16870201],284.07683086395264
1640.0,[-70.71068 -70.71068],[82.73497999 56.16870201],278.0853023529053
